uid,name,vendor_name,address,latitude,longitude,city,country,open,close,cost_per_unit,power_type,total,type,vehicle_type
REVBOLT_00023897,REVOS,REVOS,"c-68 LIC COLONY, OPP SAYED GAON NEAR GH8",28.661913043453,77.08219338208437,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00023872,REVOS,REVOS,c-68 LIC COLONY OPP SAYED GAON NEAR GH8 ,28.66192422279142,77.08202742040157,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00023872,REVOS,REVOS,c-68 LIC COLONY OPP SAYED GAON NEAR GH8 ,28.66192422279142,77.08202742040157,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00012714,REVOS,REVOS,samarpan kunj plot21 pocket 6 sector 1A nasirpur Dwarka,28.60137122425481,77.08404276520014,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00012714,REVOS,REVOS,samarpan kunj plot21 pocket 6 sector 1A nasirpur Dwarka,28.60137122425481,77.08404276520014,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021133,REVOS,REVOS,"A-38, Gulab Bagh,Mohal Gardan, Metro Pillar no 744, Nawada Delhi",28.62025202381565,77.04174902290106,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021133,REVOS,REVOS,"A-38, Gulab Bagh,Mohal Gardan, Metro Pillar no 744, Nawada Delhi",28.62025202381565,77.04174902290106,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021245,REVOS,REVOS,"A-38, Gulab Bagh,Mohal Gardan, Metro Pillar no 744, Nawada Delhi",28.62022906763436,77.04180467873812,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021245,REVOS,REVOS,"A-38, Gulab Bagh,Mohal Gardan, Metro Pillar no 744, Nawada Delhi",28.62022906763436,77.04180467873812,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00024160,REVOS,REVOS,"A-38, Gulab Bagh,Mohal Gardan, Metro Pillar no 744, Nawada Delhi",28.61991857007411,77.04159278422593,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00024160,REVOS,REVOS,"A-38, Gulab Bagh,Mohal Gardan, Metro Pillar no 744, Nawada Delhi",28.61991857007411,77.04159278422593,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021135,REVOS,REVOS,A 54 gulab bagh  app. pil no 750,28.6206767122639,77.04003173857927,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021135,REVOS,REVOS,A 54 gulab bagh  app. pil no 750,28.6206767122639,77.04003173857927,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00020342,REVOS,REVOS,shop no 270 nawada uttam nagar ,28.62053691549379,77.04770386219025,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00020342,REVOS,REVOS,shop no 270 nawada uttam nagar ,28.62053691549379,77.04770386219025,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00023790,REVOS,REVOS,D 4 108 main road sangam vihar ,28.50629086434502,77.24937245249748,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00023790,REVOS,REVOS,D 4 108 main road sangam vihar ,28.50629086434502,77.24937245249748,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00023792,REVOS,REVOS,d 4 105 main road sangam vihar ,28.50628084696429,77.24937379360199,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00023792,REVOS,REVOS,d 4 105 main road sangam vihar ,28.50628084696429,77.24937379360199,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00018969,REVOS,REVOS,kh 68/1 Main Road Bhorgarh,28.83126932231135,77.09412049502134,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00018969,REVOS,REVOS,kh 68/1 Main Road Bhorgarh,28.83126932231135,77.09412049502134,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00019747,REVOS,REVOS,near UCO Bank man Bawana road aur kya hai,28.75221373695766,77.07830015569925,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00019747,REVOS,REVOS,near UCO Bank man Bawana road aur kya hai,28.75221373695766,77.07830015569925,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00022300,REVOS,REVOS,men Bawana roadpahladpur Bangar near UCO Bank,28.75223460664729,77.07827132195234,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00022300,REVOS,REVOS,men Bawana roadpahladpur Bangar near UCO Bank,28.75223460664729,77.07827132195234,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00016169,REVOS,REVOS,near baand shop no 593 devli,28.49996204724799,77.23281014710665,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00016169,REVOS,REVOS,near baand shop no 593 devli,28.49996204724799,77.23281014710665,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00023527,REVOS,REVOS,tara nagar dwarak,28.61439774073348,77.02651843428612,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00023527,REVOS,REVOS,tara nagar dwarak,28.61439774073348,77.02651843428612,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00023901,REVOS,REVOS,A5 vikas kunj vikas nagar  uttam nagar new delhi ,28.64617576594229,77.03356191515923,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00023901,REVOS,REVOS,A5 vikas kunj vikas nagar  uttam nagar new delhi ,28.64617576594229,77.03356191515923,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00019017,REVOS,REVOS,main mSwaroop Nagar suker road Delhi 42,28.75765470595106,77.14918222278357,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00019017,REVOS,REVOS,main mSwaroop Nagar suker road Delhi 42,28.75765470595106,77.14918222278357,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00018688,REVOS,REVOS,a5 vikas kunj vikas nagar uttam nagar new dwlhi ,28.64650913626286,77.0327689871192,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00018688,REVOS,REVOS,a5 vikas kunj vikas nagar uttam nagar new dwlhi ,28.64650913626286,77.0327689871192,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00022276,REVOS,REVOS,shop no a4 vikas kunj vikas nagar mohan garden ,28.64597362472878,77.03326888382435,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00022276,REVOS,REVOS,shop no a4 vikas kunj vikas nagar mohan garden ,28.64597362472878,77.03326888382435,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021101,REVOS,REVOS,shop no 21 indra virat market ,28.52301797364825,77.23569083958864,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021101,REVOS,REVOS,shop no 21 indra virat market ,28.52301797364825,77.23569083958864,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00023541,REVOS,REVOS,Mohan garden B/319 shesha godam road ,28.62327925267155,77.03470386564732,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00023541,REVOS,REVOS,Mohan garden B/319 shesha godam road ,28.62327925267155,77.03470386564732,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00026308,REVOS,REVOS,"G.T Karnal Road Near Sai Baba Mandir Budhpur, Alipur ",28.7866251249527,77.14030344039202,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00026308,REVOS,REVOS,"G.T Karnal Road Near Sai Baba Mandir Budhpur, Alipur ",28.7866251249527,77.14030344039202,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00026305,REVOS,REVOS,GT Karnal Road Near Sai Baba Mandir Budhpur.Alipur,28.78660044218767,77.14025314897299,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00026305,REVOS,REVOS,GT Karnal Road Near Sai Baba Mandir Budhpur.Alipur,28.78660044218767,77.14025314897299,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00022014,REVOS,REVOS,A-1/8 neb Sarai IGNOU road near Karnataka restaurant New Delhi,28.51074879898886,77.20220480114222,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00022014,REVOS,REVOS,A-1/8 neb Sarai IGNOU road near Karnataka restaurant New Delhi,28.51074879898886,77.20220480114222,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021786,REVOS,REVOS,A-1/8 neb Sarai IGNOU road near Karnataka restaurant New Delhi,28.510737014333,77.20220681279898,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021786,REVOS,REVOS,A-1/8 neb Sarai IGNOU road near Karnataka restaurant New Delhi,28.510737014333,77.20220681279898,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021275,REVOS,REVOS,Khera Khurd near Jai maan public school ,28.77550553554977,77.10267003625631,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021275,REVOS,REVOS,Khera Khurd near Jai maan public school ,28.77550553554977,77.10267003625631,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021969,REVOS,REVOS,"A 2, Khanpur Extension",28.51295397954121,77.23272431641817,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021969,REVOS,REVOS,"A 2, Khanpur Extension",28.51295397954121,77.23272431641817,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00023632,REVOS,REVOS,A2 Khanpur Extension,28.51295397954121,77.23272431641817,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00023632,REVOS,REVOS,A2 Khanpur Extension,28.51295397954121,77.23272431641817,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00026307,REVOS,REVOS,D-6/253 Shop No.1 Sector-6 Rohini ,28.7107130218716,77.10990898311138,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00026307,REVOS,REVOS,D-6/253 Shop No.1 Sector-6 Rohini ,28.7107130218716,77.10990898311138,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021435,REVOS,REVOS,Buzz by Spacetime Saket,28.51868634941406,77.1994860470295,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021435,REVOS,REVOS,Buzz by Spacetime Saket,28.51868634941406,77.1994860470295,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021428,REVOS,REVOS,Buzz by Spacetime Saket,28.51875852496995,77.19945352524519,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021428,REVOS,REVOS,Buzz by Spacetime Saket,28.51875852496995,77.19945352524519,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021171,REVOS,REVOS,sevak Park Gali 8 A22A,28.61806145175384,77.03239113092421,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021171,REVOS,REVOS,sevak Park Gali 8 A22A,28.61806145175384,77.03239113092421,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021387,REVOS,REVOS,sevak Park Gali no8 A22A,28.6182418673829,77.0323783904314,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021387,REVOS,REVOS,sevak Park Gali no8 A22A,28.6182418673829,77.0323783904314,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021134,REVOS,REVOS,sevak Park Gali no 8 A22A,28.61799699650291,77.03247964382172,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021134,REVOS,REVOS,sevak Park Gali no 8 A22A,28.61799699650291,77.03247964382172,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021278,REVOS,REVOS,80mttr road ind.area pehladpur bangar ,28.74627981532823,77.08627872169018,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021278,REVOS,REVOS,80mttr road ind.area pehladpur bangar ,28.74627981532823,77.08627872169018,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021279,REVOS,REVOS,80mttr road ind.area pehladpur bangar ,28.74633008179576,77.08654694259167,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021279,REVOS,REVOS,80mttr road ind.area pehladpur bangar ,28.74633008179576,77.08654694259167,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021781,REVOS,REVOS,98/9 100 futa road ,28.49940369064627,77.14412827044725,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021781,REVOS,REVOS,98/9 100 futa road ,28.49940369064627,77.14412827044725,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00022328,REVOS,REVOS,98/9 100 futa road ghitorni ,28.49938660105725,77.14407932013273,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00022328,REVOS,REVOS,98/9 100 futa road ghitorni ,28.49938660105725,77.14407932013273,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00022250,REVOS,REVOS,a-3 freedom fighter colony  gate no.1,28.51177729975706,77.20283042639495,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00022250,REVOS,REVOS,a-3 freedom fighter colony  gate no.1,28.51177729975706,77.20283042639495,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00022234,REVOS,REVOS,a-3 freedom fighter colony gate no 1,28.51181854564003,77.20276169478893,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00022234,REVOS,REVOS,a-3 freedom fighter colony gate no 1,28.51181854564003,77.20276169478893,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00024178,REVOS,REVOS,pooth khurd Delhi 110039 near society bus stand,28.76578256392098,77.05215565860271,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00024178,REVOS,REVOS,pooth khurd Delhi 110039 near society bus stand,28.76578256392098,77.05215565860271,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00024179,REVOS,REVOS,pooth khurd Delhi 110039 near society bus stand,28.76577844930522,77.05217778682709,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00024179,REVOS,REVOS,pooth khurd Delhi 110039 near society bus stand,28.76577844930522,77.05217778682709,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021889,REVOS,REVOS,Kh no 373 Ground floor kushak no 1 naar Lodi Invator Village Kadipur,28.77505855264243,77.16590378433466,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021889,REVOS,REVOS,Kh no 373 Ground floor kushak no 1 naar Lodi Invator Village Kadipur,28.77505855264243,77.16590378433466,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021941,REVOS,REVOS,j-2/5A DDA flat kalkaji ,28.52572338097423,77.25669052451849,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021941,REVOS,REVOS,j-2/5A DDA flat kalkaji ,28.52572338097423,77.25669052451849,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00022241,REVOS,REVOS,jagat Singh margh road ghitoni new delhi,28.49247127799756,77.13666938245296,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00022241,REVOS,REVOS,jagat Singh margh road ghitoni new delhi,28.49247127799756,77.13666938245296,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00022458,REVOS,REVOS,Opposite DSIIDC office Main Delhi road BAWANA,28.79336565187424,77.03709539026023,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00022458,REVOS,REVOS,Opposite DSIIDC office Main Delhi road BAWANA,28.79336565187424,77.03709539026023,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00024189,REVOS,REVOS,pahladpur court mod Delhi,28.74991275461138,77.08275597542524,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00024189,REVOS,REVOS,pahladpur court mod Delhi,28.74991275461138,77.08275597542524,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00024180,REVOS,REVOS,pahladpur put modeDelhi 42,28.74991716379823,77.08276268094778,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00024180,REVOS,REVOS,pahladpur put modeDelhi 42,28.74991716379823,77.08276268094778,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00022239,REVOS,REVOS,jagat Singh margh Ghitorni new delhi ,28.49246626865134,77.13665496557951,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00022239,REVOS,REVOS,jagat Singh margh Ghitorni new delhi ,28.49246626865134,77.13665496557951,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00022034,REVOS,REVOS,Opposite DSIIDC office main Delhi road Bawana,28.79335360511373,77.03721843659878,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00022034,REVOS,REVOS,Opposite DSIIDC office main Delhi road Bawana,28.79335360511373,77.03721843659878,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00024177,REVOS,REVOS,J23 Ramesh nagar bandar wali khui,28.65244283298339,77.13099516928196,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00024177,REVOS,REVOS,J23 Ramesh nagar bandar wali khui,28.65244283298339,77.13099516928196,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00019897,REVOS,REVOS,hiuse no 230 near water tank ghitroni,28.49385384846245,77.14354824274777,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00019897,REVOS,REVOS,hiuse no 230 near water tank ghitroni,28.49385384846245,77.14354824274777,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00019263,REVOS,REVOS,tagore market kirti nagar metro pillar no. 336 opp ici bank,28.65422549504086,77.1363914385438,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00019263,REVOS,REVOS,tagore market kirti nagar metro pillar no. 336 opp ici bank,28.65422549504086,77.1363914385438,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00026166,REVOS,REVOS,pepsi road vps scool,28.73829801651668,77.19466041773558,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00026166,REVOS,REVOS,pepsi road vps scool,28.73829801651668,77.19466041773558,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00023637,REVOS,REVOS,"E-102,shop no 7 maharani plaza behind NAFED Buliding Ashram Chowk",28.57358528843342,77.25802090018988,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00023637,REVOS,REVOS,"E-102,shop no 7 maharani plaza behind NAFED Buliding Ashram Chowk",28.57358528843342,77.25802090018988,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00019746,REVOS,REVOS,opp. honda showroom,28.47903064162853,77.1281285583973,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00019746,REVOS,REVOS,opp. honda showroom,28.47903064162853,77.1281285583973,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00019713,REVOS,REVOS,ayanagar phase 1 opp. honda showroom ,28.47901236992141,77.12812788784505,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00019713,REVOS,REVOS,ayanagar phase 1 opp. honda showroom ,28.47901236992141,77.12812788784505,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00026170,REVOS,REVOS,A1 block near jharoda dairy sant nagar sant nagar main road Delhi 110084,28.73521237281975,77.19769030809402,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00026170,REVOS,REVOS,A1 block near jharoda dairy sant nagar sant nagar main road Delhi 110084,28.73521237281975,77.19769030809402,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021006,REVOS,REVOS, shukarBazar road Swaroop Nagar,28.75778785343973,77.14921474456787,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021006,REVOS,REVOS, shukarBazar road Swaroop Nagar,28.75778785343973,77.14921474456787,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00021136,REVOS,REVOS,A79 Super Bazar road sarurpur Delhi,28.75770966972524,77.14921072125435,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00021136,REVOS,REVOS,A79 Super Bazar road sarurpur Delhi,28.75770966972524,77.14921072125435,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00010114,REVOS,REVOS,A133 phase 2 industrial area,28.54018393695911,77.2766662761569,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00010114,REVOS,REVOS,A133 phase 2 industrial area,28.54018393695911,77.2766662761569,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00026304,REVOS,REVOS,Mein hero electric shoram sayed gao ,28.66138643642384,77.08443034440279,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00026304,REVOS,REVOS,Mein hero electric shoram sayed gao ,28.66138643642384,77.08443034440279,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_00026314,REVOS,REVOS,Mein hero electric shoram sayed gao ,28.66138643642384,77.08443034440279,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_00026314,REVOS,REVOS,Mein hero electric shoram sayed gao ,28.66138643642384,77.08443034440279,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
